id;id_producto;peso;descripcion
1;2977;71;Sin descripcion
2;3664;39;Fragil
0;97;51;Sin descripcion
2;3402;106;Sin descripcion
1;2050;87;Sin descripcion
0;66;55;Fragil
0;2063;77;Sin descripcion
2;1467;92;Fragil
0;3525;14;Fragil
2;3260;48;Sin descripcion
2;453;60;Sin descripcion
0;2290;14;Sin descripcion
0;1295;23;Sin descripcion
4;1260;18;Fragil
2;3027;88;Fragil
2;1412;27;Fragil
0;3727;13;Fragil
2;3058;31;Sin descripcion
0;2972;20;Fragil
2;3060;37;Sin descripcion
1;1292;45;Sin descripcion
4;3048;47;Sin descripcion
0;2707;31;Sin descripcion
1;66;14;Sin descripcion
2;267;44;Sin descripcion
1;3333;20;Sin descripcion
2;3586;50;Fragil
2;1294;97;Sin descripcion
2;1005;84;Fragil
3;1709;77;Sin descripcion
1;3477;108;Sin descripcion
3;2486;46;Sin descripcion
3;2238;15;Sin descripcion
3;2274;50;Fragil
0;3393;13;Sin descripcion
3;2698;103;Fragil
2;1628;80;Sin descripcion
0;1203;100;Sin descripcion
0;258;30;Sin descripcion
2;1507;105;Fragil
3;3639;12;Fragil
2;3109;50;Sin descripcion
0;3414;72;Sin descripcion
1;3095;86;Sin descripcion
2;1489;83;Sin descripcion
0;17;54;Fragil
0;1278;33;Sin descripcion
3;3474;99;Fragil
2;1232;38;Sin descripcion
4;246;53;Sin descripcion
1;3567;75;Fragil
0;1726;109;Fragil
0;535;72;Fragil
2;510;46;Fragil
1;3673;64;Fragil
1;1457;108;Fragil
2;2445;83;Fragil
0;2920;30;Fragil
1;2359;88;Fragil
4;901;73;Fragil
4;215;60;Sin descripcion
0;3040;34;Fragil
0;2937;14;Sin descripcion
0;1172;21;Fragil
0;3464;79;Sin descripcion
2;1933;29;Fragil
2;3669;89;Sin descripcion
2;3375;106;Sin descripcion
2;3252;94;Sin descripcion
3;3576;46;Fragil
1;1612;42;Sin descripcion
1;928;92;Sin descripcion
1;3036;11;Fragil
2;701;104;Fragil
4;1770;25;Sin descripcion
0;2129;42;Fragil
1;27;60;Fragil
1;70;109;Sin descripcion
0;3337;102;Fragil
3;231;88;Sin descripcion
0;3347;39;Sin descripcion
4;2241;55;Fragil
2;1919;87;Fragil
0;2240;78;Sin descripcion
0;500;44;Fragil
0;2554;51;Sin descripcion
2;3551;62;Fragil
2;1203;56;Fragil
2;1316;24;Fragil
0;775;40;Sin descripcion
1;139;95;Sin descripcion
3;3163;13;Sin descripcion
0;3627;44;Fragil
0;3264;81;Sin descripcion
1;1123;88;Fragil
0;3278;13;Fragil
2;373;59;Fragil
0;745;18;Fragil
1;3059;52;Fragil
2;80;105;Fragil
0;3488;80;Sin descripcion
1;2315;16;Fragil
1;629;89;Sin descripcion
2;1490;51;Fragil
4;1480;85;Sin descripcion
0;1317;39;Sin descripcion
0;3091;21;Sin descripcion
4;604;52;Sin descripcion
2;974;89;Sin descripcion
2;3247;16;Fragil
2;110;14;Sin descripcion
0;3141;91;Fragil
0;2480;53;Sin descripcion
1;459;77;Sin descripcion
1;3597;40;Sin descripcion
2;767;84;Fragil
0;885;79;Sin descripcion
0;39;70;Fragil
1;79;53;Fragil
2;625;54;Fragil
3;3013;108;Fragil
0;3476;37;Sin descripcion
1;1550;33;Fragil
1;2353;90;Sin descripcion
1;2268;17;Fragil
3;3410;81;Sin descripcion
1;3557;40;Sin descripcion
0;107;52;Fragil
1;574;86;Fragil
1;3015;30;Sin descripcion
0;3542;35;Sin descripcion
0;3219;88;Fragil
1;2901;29;Fragil
0;3637;57;Sin descripcion
3;2648;41;Fragil
1;3674;92;Sin descripcion
0;1405;38;Fragil
0;3588;93;Fragil
3;2494;53;Fragil
0;3131;87;Sin descripcion
0;506;89;Sin descripcion
0;3412;54;Fragil
1;3681;101;Fragil
0;3069;66;Sin descripcion
0;421;48;Sin descripcion
0;3081;27;Sin descripcion
0;3181;35;Sin descripcion
2;1564;50;Fragil
2;167;14;Fragil
3;3427;22;Fragil
2;1715;101;Fragil
3;3557;43;Sin descripcion
2;3678;98;Sin descripcion
0;2788;29;Fragil
0;2633;40;Fragil
1;3631;28;Sin descripcion
0;3261;34;Fragil
0;239;13;Sin descripcion
0;433;43;Sin descripcion
1;143;70;Sin descripcion
4;2185;22;Sin descripcion
4;2756;108;Sin descripcion
2;2260;97;Sin descripcion
1;1528;89;Sin descripcion
1;1041;20;Sin descripcion
3;43;56;Fragil
1;1035;81;Sin descripcion
2;3517;93;Fragil
1;1009;52;Fragil
0;3246;21;Fragil
2;2402;28;Fragil
3;3598;38;Fragil
0;2465;71;Sin descripcion
0;2128;25;Fragil
0;3331;89;Fragil
0;2032;90;Fragil
1;2374;16;Sin descripcion
1;2921;106;Sin descripcion
2;3198;56;Sin descripcion
0;1282;80;Sin descripcion
0;2903;26;Fragil
1;2513;92;Fragil
0;3533;17;Sin descripcion
2;130;21;Fragil
0;3581;38;Sin descripcion
1;1128;92;Sin descripcion
3;1530;90;Fragil
4;96;37;Fragil
3;2581;107;Fragil
1;417;78;Sin descripcion
0;2492;85;Fragil
4;2519;107;Fragil
0;3060;10;Sin descripcion
2;2753;35;Fragil
2;1531;99;Sin descripcion
0;3111;44;Fragil
3;3245;60;Fragil
1;3062;77;Sin descripcion
3;1425;21;Sin descripcion
2;3571;94;Sin descripcion
0;872;70;Fragil
1;2789;17;Fragil
0;3619;26;Fragil
2;2386;40;Fragil
3;3554;28;Fragil
1;1927;76;Sin descripcion
1;2252;86;Sin descripcion
1;3253;25;Sin descripcion
0;420;49;Sin descripcion
0;3185;28;Fragil
0;3462;42;Sin descripcion
0;1261;93;Sin descripcion
1;246;20;Fragil
2;1690;38;Fragil
4;566;89;Sin descripcion
1;1146;94;Fragil
0;3572;50;Fragil
0;2958;100;Fragil
2;1221;97;Fragil
2;923;33;Fragil
2;2263;53;Sin descripcion
1;3092;84;Fragil
4;1737;46;Sin descripcion
1;3626;40;Fragil
1;208;21;Fragil
0;3463;48;Sin descripcion
2;2066;65;Sin descripcion
0;1544;25;Fragil
1;3518;50;Fragil
1;2260;17;Sin descripcion
0;3655;89;Sin descripcion
1;2817;39;Sin descripcion
2;3148;32;Sin descripcion
1;320;45;Sin descripcion
0;1858;17;Fragil
2;70;19;Sin descripcion
4;3449;11;Sin descripcion
0;3025;86;Sin descripcion
0;2922;92;Fragil
1;932;108;Fragil
1;242;10;Sin descripcion
1;2069;79;Sin descripcion
0;3567;87;Fragil
0;1025;73;Sin descripcion
1;929;46;Fragil
1;1516;53;Sin descripcion
0;3140;81;Fragil
0;3200;91;Sin descripcion
4;3402;88;Sin descripcion
2;1904;52;Sin descripcion
0;3648;95;Fragil
0;3649;74;Fragil
1;3005;75;Fragil
0;3632;82;Fragil
0;3448;41;Sin descripcion
0;2860;64;Fragil
0;2151;71;Sin descripcion
3;456;43;Sin descripcion
1;3420;23;Fragil
2;3055;87;Fragil
1;433;18;Sin descripcion
2;3390;17;Fragil
0;3058;104;Fragil
1;3062;77;Sin descripcion
0;3670;13;Sin descripcion
4;1092;99;Sin descripcion
4;2976;91;Sin descripcion
0;1266;83;Fragil
4;1369;28;Sin descripcion
3;983;105;Fragil
1;2276;64;Fragil
2;3455;23;Sin descripcion
2;534;33;Fragil
0;3117;25;Sin descripcion
4;80;41;Fragil
1;3727;70;Fragil
1;1085;89;Sin descripcion
1;2327;47;Fragil
2;3335;28;Sin descripcion
0;14;77;Sin descripcion
1;2319;46;Fragil
1;2042;11;Sin descripcion
0;708;49;Sin descripcion
1;3598;23;Sin descripcion
0;2354;97;Sin descripcion
1;3626;40;Fragil
0;104;92;Sin descripcion
1;813;11;Sin descripcion
1;1015;19;Sin descripcion
4;3302;18;Sin descripcion
3;2341;97;Fragil
1;2141;23;Sin descripcion
2;896;10;Sin descripcion
2;2225;99;Fragil
2;3197;65;Sin descripcion
1;1714;46;Sin descripcion
0;35;104;Sin descripcion
1;3529;33;Sin descripcion
2;966;59;Fragil
0;3434;38;Sin descripcion
3;2121;59;Sin descripcion
0;1624;32;Sin descripcion
4;3513;78;Fragil
4;607;10;Fragil
0;578;24;Fragil
4;3261;60;Fragil
1;2142;44;Sin descripcion
1;2121;109;Sin descripcion
1;2171;24;Sin descripcion
0;3549;33;Sin descripcion
2;2141;34;Sin descripcion
1;2542;45;Sin descripcion
0;1759;98;Fragil
0;3595;97;Sin descripcion
0;478;72;Sin descripcion
0;2982;67;Fragil
1;1490;71;Sin descripcion
1;1408;107;Fragil
3;3620;13;Fragil
1;1758;107;Sin descripcion
0;3209;23;Fragil
0;3192;81;Fragil
0;228;51;Fragil
1;3329;93;Sin descripcion
3;3606;89;Sin descripcion
0;140;36;Sin descripcion
3;2607;24;Fragil
2;2979;62;Fragil
0;1403;64;Sin descripcion
0;2623;56;Fragil
0;1809;98;Fragil
2;43;67;Fragil
2;1262;66;Fragil
0;3599;24;Fragil
3;3532;97;Fragil
0;2936;85;Fragil
0;151;15;Sin descripcion
1;243;97;Fragil
0;698;99;Fragil
1;1984;49;Fragil
0;3649;74;Fragil
3;3324;16;Sin descripcion
2;1762;103;Sin descripcion
3;3484;76;Sin descripcion
1;3428;62;Fragil
2;2012;18;Sin descripcion
1;1963;14;Fragil
0;3205;26;Fragil
0;3690;36;Sin descripcion
2;431;103;Sin descripcion
2;1674;77;Sin descripcion
4;3263;53;Sin descripcion
0;2408;66;Fragil
0;3587;55;Fragil
0;1557;97;Sin descripcion
1;3353;26;Sin descripcion
1;3301;76;Fragil
4;3244;57;Fragil
2;2073;56;Sin descripcion
0;2165;99;Fragil
0;230;97;Sin descripcion
3;35;73;Sin descripcion
1;1158;84;Sin descripcion
2;3161;70;Fragil
1;3654;20;Fragil
2;3473;58;Fragil
3;3235;21;Sin descripcion
0;2645;34;Fragil
4;1524;29;Fragil
3;644;70;Sin descripcion
1;3505;98;Sin descripcion
0;1924;28;Sin descripcion
0;1699;100;Sin descripcion
1;3403;12;Sin descripcion
0;754;32;Fragil
1;1359;26;Sin descripcion
1;621;62;Fragil
2;2035;95;Sin descripcion
0;2616;62;Sin descripcion
0;3030;19;Sin descripcion
3;2791;38;Fragil
1;3424;39;Sin descripcion
2;234;97;Fragil
3;3356;53;Fragil
1;363;87;Fragil
2;283;102;Sin descripcion
1;3333;20;Sin descripcion
2;1220;12;Sin descripcion
0;1124;99;Fragil
0;3108;50;Fragil
0;1183;54;Fragil
0;2316;39;Fragil
1;3324;34;Fragil
0;771;35;Sin descripcion
2;91;51;Sin descripcion
0;2975;35;Fragil
0;3199;89;Fragil
0;53;16;Sin descripcion
3;2226;32;Fragil
1;309;102;Sin descripcion
2;1857;51;Fragil
1;514;20;Sin descripcion
1;37;91;Sin descripcion
0;985;45;Sin descripcion
0;3444;27;Fragil
0;509;55;Fragil
0;3271;47;Sin descripcion
0;1463;39;Fragil
1;3460;21;Sin descripcion
1;1555;32;Sin descripcion
1;1150;95;Fragil
3;3333;52;Sin descripcion
2;3241;73;Fragil
2;1248;29;Sin descripcion
1;1178;62;Sin descripcion
1;2759;103;Fragil
1;3514;88;Fragil
1;2093;66;Fragil
3;3108;72;Fragil
3;1690;89;Fragil
2;1623;48;Sin descripcion
3;3658;108;Fragil
3;3652;45;Sin descripcion
4;2575;33;Fragil
0;1394;87;Sin descripcion
4;1009;92;Fragil
1;1826;98;Fragil
2;271;12;Sin descripcion
0;91;96;Sin descripcion
1;1959;23;Fragil
4;2542;93;Sin descripcion
1;496;42;Sin descripcion
1;51;89;Sin descripcion
0;3272;11;Sin descripcion
2;1028;21;Fragil
2;594;50;Sin descripcion
0;3685;33;Fragil
4;2830;61;Fragil
0;738;41;Fragil
1;1700;72;Sin descripcion
3;113;56;Sin descripcion
0;2024;99;Sin descripcion
0;577;15;Sin descripcion
2;3354;49;Fragil
1;1621;14;Fragil
2;2880;96;Sin descripcion
0;2743;19;Sin descripcion
0;95;58;Fragil
2;3423;53;Fragil
0;701;29;Sin descripcion
3;1687;59;Sin descripcion
0;3051;104;Sin descripcion
2;55;22;Sin descripcion
2;69;19;Sin descripcion
1;679;104;Fragil
3;2683;57;Fragil
0;2113;39;Fragil
3;489;53;Sin descripcion
2;1327;32;Fragil
3;1667;57;Fragil
3;1754;94;Sin descripcion
1;1993;98;Sin descripcion
2;279;21;Sin descripcion
1;2401;103;Fragil
3;1654;16;Fragil
0;1664;106;Fragil
0;3442;93;Sin descripcion
0;3470;104;Sin descripcion
3;155;77;Fragil
1;3029;69;Fragil
4;22;63;Sin descripcion
0;1272;50;Sin descripcion
0;1631;32;Fragil
1;3443;21;Fragil
4;27;101;Sin descripcion
2;505;37;Sin descripcion
4;2921;19;Sin descripcion
2;1068;100;Sin descripcion
3;3249;29;Fragil
2;2836;83;Fragil
0;1057;77;Sin descripcion
0;1210;74;Sin descripcion
0;1542;10;Sin descripcion
0;646;79;Sin descripcion
4;1409;67;Fragil
4;885;27;Fragil
0;644;77;Sin descripcion
0;2700;97;Sin descripcion
3;1760;88;Sin descripcion
1;3615;11;Fragil
4;3677;57;Fragil
1;2561;104;Fragil
0;2819;88;Fragil
0;2631;61;Sin descripcion
1;3332;11;Fragil
1;3473;89;Sin descripcion
0;2949;87;Fragil
3;3095;38;Fragil
1;28;21;Fragil
1;24;67;Fragil
0;1092;35;Sin descripcion
3;2215;47;Sin descripcion
0;3137;101;Sin descripcion
1;2409;52;Fragil
0;2214;28;Fragil
2;2324;61;Fragil
0;3490;57;Sin descripcion
4;384;104;Fragil
2;159;14;Sin descripcion
1;2270;28;Fragil
4;3378;12;Fragil
2;1003;41;Fragil
3;3629;108;Sin descripcion
2;3280;57;Sin descripcion
0;341;83;Fragil
2;2657;105;Fragil
2;1099;84;Sin descripcion
0;2785;91;Fragil
3;1827;65;Fragil
1;3387;71;Sin descripcion
0;2045;96;Fragil
0;3341;33;Fragil
2;1644;69;Fragil
0;875;13;Sin descripcion
3;1936;15;Fragil
0;1515;42;Fragil
2;3389;32;Fragil
1;1198;94;Sin descripcion
0;3298;22;Sin descripcion
1;1453;70;Fragil
2;735;78;Sin descripcion
1;3614;29;Fragil
0;801;65;Sin descripcion
2;589;34;Sin descripcion
4;2089;95;Fragil
3;3270;68;Sin descripcion
2;901;10;Sin descripcion
3;3337;106;Fragil
1;1773;99;Sin descripcion
2;796;27;Sin descripcion
0;3129;69;Sin descripcion
1;3051;59;Sin descripcion
0;2930;62;Sin descripcion
0;1842;19;Fragil
4;1922;99;Sin descripcion
0;3100;76;Fragil
1;938;26;Sin descripcion
4;2334;55;Fragil
0;3509;38;Fragil
0;2787;30;Sin descripcion
2;654;74;Sin descripcion
0;2094;22;Fragil
2;3339;14;Fragil
1;3040;19;Fragil
0;2236;74;Sin descripcion
0;727;39;Sin descripcion
1;3246;53;Fragil
0;2970;101;Fragil
2;3144;39;Fragil
2;204;34;Fragil
3;511;106;Fragil
4;61;33;Sin descripcion
1;2770;80;Fragil
3;2217;67;Fragil
3;361;30;Sin descripcion
1;2500;19;Fragil
1;1233;91;Fragil
2;2662;64;Fragil
2;2809;54;Fragil
1;3231;42;Sin descripcion
2;479;91;Fragil
1;92;22;Fragil
3;755;27;Sin descripcion
1;3199;101;Sin descripcion
0;72;58;Fragil
0;2257;19;Fragil
4;426;65;Sin descripcion
3;3683;86;Sin descripcion
0;413;59;Fragil
1;1494;10;Sin descripcion
0;1510;44;Fragil
1;2540;82;Fragil
3;2368;21;Sin descripcion
1;1806;61;Sin descripcion
0;855;96;Sin descripcion
1;3180;17;Fragil
0;2764;17;Fragil
0;1594;102;Fragil
2;2399;71;Fragil
2;2699;56;Fragil
0;1143;69;Fragil
2;2623;55;Fragil
0;1841;49;Fragil
0;205;87;Fragil
2;141;102;Sin descripcion
0;2349;99;Sin descripcion
1;353;47;Sin descripcion
3;1563;100;Fragil
1;3113;58;Sin descripcion
0;1130;49;Sin descripcion
1;2539;81;Sin descripcion
2;96;49;Fragil
2;1905;67;Fragil
4;1236;60;Sin descripcion
4;3265;39;Sin descripcion
2;3102;57;Fragil
0;649;41;Sin descripcion
0;652;12;Fragil
0;648;50;Fragil
2;1789;99;Sin descripcion
1;534;17;Sin descripcion
0;2332;61;Fragil
0;2738;70;Fragil
3;207;45;Fragil
0;2076;30;Fragil
0;926;70;Fragil
0;1095;59;Fragil
0;1761;61;Fragil
3;3373;49;Fragil
0;893;53;Fragil
3;2110;90;Fragil
1;51;89;Sin descripcion
1;1038;29;Sin descripcion
2;3500;66;Sin descripcion
3;2373;103;Sin descripcion
1;3152;109;Sin descripcion
0;2259;103;Sin descripcion
1;1850;72;Fragil
1;3033;15;Sin descripcion
1;3710;94;Fragil
0;485;16;Fragil
0;2365;28;Sin descripcion
2;2269;76;Sin descripcion
0;1152;109;Fragil
1;2;60;Sin descripcion
2;3397;53;Fragil
4;126;15;Sin descripcion
4;2483;52;Fragil
0;2955;68;Sin descripcion
1;3477;108;Sin descripcion
3;3152;103;Sin descripcion
0;3083;69;Sin descripcion
1;3281;16;Sin descripcion
2;3162;49;Fragil
1;3239;78;Fragil
0;234;90;Sin descripcion
1;895;13;Sin descripcion
0;1128;42;Fragil
0;860;96;Fragil
1;2133;81;Sin descripcion
0;2669;60;Sin descripcion
0;2364;59;Sin descripcion
4;3418;34;Fragil
2;3561;99;Fragil
0;2269;23;Sin descripcion
0;3055;98;Fragil
1;3028;16;Sin descripcion
2;3543;94;Fragil
2;2868;83;Sin descripcion
1;3373;32;Sin descripcion
1;1801;80;Fragil
1;1669;93;Sin descripcion
0;3270;79;Fragil
2;3349;59;Sin descripcion
2;3077;31;Fragil
0;3610;84;Fragil
0;1762;100;Fragil
0;391;100;Sin descripcion
0;3317;85;Fragil
0;1826;40;Fragil
1;2422;29;Sin descripcion
3;2615;10;Fragil
0;1772;87;Sin descripcion
0;3647;49;Sin descripcion
2;3498;39;Sin descripcion
0;1208;68;Sin descripcion
3;2391;78;Fragil
0;3329;30;Fragil
3;3111;22;Sin descripcion
1;3471;68;Sin descripcion
2;955;84;Fragil
1;3207;16;Sin descripcion
0;1016;42;Sin descripcion
2;3330;77;Sin descripcion
4;1702;13;Sin descripcion
0;46;108;Sin descripcion
0;3492;20;Fragil
1;2520;53;Fragil
2;542;83;Sin descripcion
0;3037;103;Sin descripcion
0;2469;38;Fragil
4;1387;82;Sin descripcion
1;3594;89;Fragil
1;3003;41;Sin descripcion
4;1963;58;Fragil
2;2723;21;Sin descripcion
2;3175;21;Fragil
1;3103;50;Sin descripcion
3;2621;67;Sin descripcion
1;1858;37;Fragil
2;2319;66;Fragil
2;3651;47;Sin descripcion
1;3663;58;Sin descripcion
0;3253;70;Fragil
0;1863;24;Sin descripcion
1;2981;80;Sin descripcion
1;1377;22;Sin descripcion
3;1741;97;Fragil
0;3289;109;Fragil
2;1178;21;Fragil
0;1480;23;Sin descripcion
2;3098;68;Fragil
1;1667;57;Fragil
0;2234;73;Sin descripcion
1;1266;104;Fragil
1;3300;63;Fragil
1;3423;70;Sin descripcion
3;3424;59;Sin descripcion
0;1830;54;Sin descripcion
2;883;11;Sin descripcion
0;2832;78;Sin descripcion
4;2308;85;Sin descripcion
0;1840;79;Fragil
3;1931;11;Fragil
3;1479;44;Fragil
0;1004;39;Sin descripcion
3;2707;35;Fragil
0;3318;71;Sin descripcion
0;2487;26;Sin descripcion
1;3470;48;Sin descripcion
2;925;44;Sin descripcion
1;603;65;Fragil
1;3447;19;Sin descripcion
2;2305;82;Fragil
0;1228;72;Sin descripcion
0;3243;12;Sin descripcion
2;1186;29;Fragil
2;782;102;Sin descripcion
1;3141;83;Fragil
2;1607;39;Sin descripcion
0;2783;72;Fragil
1;2733;39;Sin descripcion
1;3341;51;Fragil
1;1615;29;Sin descripcion
2;1860;13;Fragil
0;2560;72;Fragil
0;3297;77;Sin descripcion
1;767;35;Fragil
2;448;80;Sin descripcion
0;43;48;Sin descripcion
1;1445;28;Fragil
1;1894;27;Sin descripcion
0;1868;84;Fragil
0;3243;12;Sin descripcion
3;2470;65;Fragil
0;2096;40;Fragil
4;1841;12;Sin descripcion
1;3205;65;Fragil
2;1456;73;Fragil
0;692;37;Sin descripcion
3;1821;61;Sin descripcion
2;1499;15;Sin descripcion
0;782;40;Sin descripcion
1;5;41;Fragil
0;1569;97;Fragil
3;2046;10;Fragil
2;247;14;Fragil
2;3414;17;Fragil
2;3545;78;Fragil
0;1807;71;Sin descripcion
2;1573;83;Fragil
0;2270;67;Fragil
1;405;65;Sin descripcion
0;1835;40;Sin descripcion
0;597;35;Fragil
3;56;77;Sin descripcion
1;3578;57;Sin descripcion
1;1584;19;Fragil
1;3001;30;Sin descripcion
3;19;29;Sin descripcion
1;3491;12;Sin descripcion
0;2726;79;Sin descripcion
0;2696;28;Fragil
0;3630;74;Sin descripcion
1;88;99;Fragil
0;470;24;Sin descripcion
4;1990;72;Fragil
0;3096;37;Sin descripcion
2;2667;99;Sin descripcion
1;2838;12;Fragil
2;1681;58;Fragil
3;3229;22;Fragil
1;12;31;Fragil
2;3343;90;Sin descripcion
1;85;49;Fragil
2;3126;51;Sin descripcion
0;3297;77;Sin descripcion
2;3040;45;Sin descripcion
1;3640;77;Fragil
1;2273;13;Sin descripcion
3;201;78;Fragil
1;1024;102;Fragil
1;3114;89;Fragil
0;2350;13;Sin descripcion
0;3287;57;Sin descripcion
1;862;32;Fragil
0;3158;87;Sin descripcion
2;1725;87;Fragil
0;2795;13;Fragil
2;2758;70;Fragil
1;2047;10;Fragil
2;2323;13;Fragil
1;413;50;Sin descripcion
2;3346;92;Sin descripcion
3;3416;86;Sin descripcion
2;1702;106;Sin descripcion
2;3463;67;Sin descripcion
2;2720;84;Fragil
2;3146;12;Fragil
3;2321;42;Fragil
0;3095;19;Sin descripcion
0;2180;16;Sin descripcion
0;36;11;Fragil
3;66;15;Fragil
1;257;79;Fragil
0;1361;104;Fragil
1;1344;54;Fragil
0;750;72;Fragil
0;2584;96;Fragil
2;3520;92;Sin descripcion
1;3682;96;Sin descripcion
0;495;63;Fragil
2;1577;49;Fragil
3;2519;58;Fragil
3;375;45;Sin descripcion
2;3058;31;Sin descripcion
3;1255;92;Fragil
1;2020;46;Sin descripcion
1;2007;73;Fragil
0;3131;87;Sin descripcion
0;3582;49;Fragil
1;3307;80;Fragil
2;3295;57;Sin descripcion
2;3125;74;Sin descripcion
2;1461;13;Fragil
1;3548;42;Sin descripcion
0;35;104;Sin descripcion
1;1360;72;Fragil
3;3098;49;Sin descripcion
2;3399;52;Fragil
3;2280;104;Fragil
1;41;98;Fragil
2;696;25;Fragil
0;4;24;Fragil
2;1500;50;Fragil
1;3678;79;Fragil
1;545;73;Sin descripcion
3;669;70;Fragil
1;937;47;Sin descripcion
4;956;19;Sin descripcion
0;3323;87;Fragil
0;1973;80;Sin descripcion
1;3516;83;Fragil
3;2399;97;Sin descripcion
1;2478;91;Sin descripcion
2;1871;66;Sin descripcion
1;15;62;Fragil
0;2965;36;Fragil
2;1484;78;Sin descripcion
0;224;71;Fragil
3;215;70;Sin descripcion
1;2987;49;Fragil
1;730;24;Fragil
2;2261;81;Sin descripcion
1;2097;13;Fragil
2;3568;32;Sin descripcion
0;2176;75;Sin descripcion
2;935;53;Fragil
1;50;63;Sin descripcion
2;2737;53;Sin descripcion
1;1350;25;Sin descripcion
2;1155;56;Fragil
0;2504;81;Sin descripcion
2;3166;22;Sin descripcion
0;469;75;Sin descripcion
0;1018;39;Fragil
1;3041;93;Fragil
1;2036;63;Fragil
0;447;62;Fragil
1;2261;63;Sin descripcion
1;2199;84;Sin descripcion
1;2351;103;Fragil
3;906;40;Sin descripcion
2;1563;62;Fragil
1;3489;49;Fragil
2;1493;40;Sin descripcion
0;303;99;Sin descripcion
1;3560;62;Sin descripcion
2;2359;34;Sin descripcion
0;1540;57;Sin descripcion
0;332;50;Fragil
3;1588;70;Fragil
0;1448;100;Fragil
1;303;95;Sin descripcion
1;3314;93;Fragil
4;154;107;Sin descripcion
1;1998;33;Sin descripcion
4;1317;99;Sin descripcion
1;230;56;Sin descripcion
0;3514;42;Fragil
0;3678;35;Fragil
1;3173;21;Sin descripcion
0;1201;78;Fragil
0;2226;108;Fragil
3;648;75;Fragil
0;669;105;Fragil
4;3526;84;Sin descripcion
2;962;48;Fragil
3;1183;109;Sin descripcion
0;1948;40;Sin descripcion
2;1218;50;Fragil
0;379;83;Fragil
2;3026;69;Fragil
0;1027;94;Fragil
0;2574;82;Fragil
0;3102;17;Fragil
0;3078;82;Fragil
1;1388;43;Sin descripcion
2;1330;26;Fragil
0;2186;38;Fragil
1;313;88;Sin descripcion
0;2283;34;Sin descripcion
0;3620;23;Sin descripcion
0;2033;14;Fragil
3;999;93;Sin descripcion
3;2955;45;Fragil
2;3556;77;Sin descripcion
2;596;29;Sin descripcion
0;2489;79;Sin descripcion
0;780;81;Fragil
2;3258;24;Fragil
0;3596;71;Sin descripcion
0;689;32;Fragil
2;1946;106;Fragil
3;2687;109;Fragil
2;3663;40;Fragil
0;2954;101;Sin descripcion
0;261;61;Sin descripcion
0;453;53;Fragil
0;2048;50;Sin descripcion
2;1431;57;Fragil
2;720;43;Fragil
2;3639;41;Sin descripcion
0;3597;103;Sin descripcion
2;1206;43;Sin descripcion
0;2479;86;Sin descripcion
4;3342;10;Fragil
0;27;41;Fragil
3;234;56;Fragil
1;3330;31;Sin descripcion
2;1426;42;Fragil
3;3526;26;Fragil
3;3261;108;Fragil
1;3028;16;Sin descripcion
1;59;46;Sin descripcion
0;2067;95;Fragil
2;2804;47;Sin descripcion
0;1385;93;Fragil
2;123;88;Sin descripcion
0;1592;22;Fragil
2;44;53;Fragil
0;42;64;Sin descripcion
0;1698;58;Fragil
1;3155;34;Fragil
0;2775;77;Fragil
4;963;77;Sin descripcion
0;946;17;Fragil
0;483;11;Fragil
0;3115;68;Sin descripcion
3;1410;88;Fragil
1;2686;78;Fragil
1;1109;62;Sin descripcion
2;3167;41;Sin descripcion
1;3235;17;Sin descripcion
2;2562;34;Fragil
1;731;91;Sin descripcion
1;1665;40;Sin descripcion
0;3352;70;Sin descripcion
1;3356;104;Fragil
1;2690;61;Sin descripcion
3;1230;96;Sin descripcion
4;3126;46;Sin descripcion
0;959;35;Fragil
1;1694;45;Fragil
1;2902;40;Sin descripcion
0;3581;38;Sin descripcion
0;380;35;Sin descripcion
3;2349;77;Sin descripcion
0;1534;94;Sin descripcion
3;887;37;Fragil
2;3051;66;Fragil
1;1851;27;Fragil
1;2030;52;Fragil
0;3287;57;Sin descripcion
1;2396;49;Fragil
2;1231;28;Fragil
2;2827;24;Sin descripcion
4;3606;56;Fragil
2;3334;72;Sin descripcion
2;626;22;Fragil
0;2379;53;Fragil
0;1433;14;Sin descripcion
0;1035;64;Fragil
0;2362;92;Sin descripcion
2;1759;72;Sin descripcion
4;3098;10;Sin descripcion
0;3701;41;Sin descripcion
0;101;18;Fragil
4;3449;11;Sin descripcion
1;2362;83;Fragil
0;3434;38;Sin descripcion
2;1374;50;Fragil
1;221;29;Fragil
0;1179;43;Sin descripcion
2;3319;45;Fragil
0;2791;58;Fragil
1;3464;50;Fragil
3;3275;49;Fragil
1;1794;88;Sin descripcion
0;149;44;Sin descripcion
3;1932;74;Sin descripcion
0;245;23;Sin descripcion
0;375;109;Sin descripcion
0;1376;71;Fragil
2;1852;87;Fragil
1;2670;31;Sin descripcion
2;3236;96;Fragil
1;3247;104;Fragil
1;361;105;Sin descripcion
2;638;21;Fragil
0;544;18;Sin descripcion
1;1185;87;Sin descripcion
0;3644;65;Fragil
2;3307;14;Fragil
1;2109;84;Sin descripcion
1;2829;28;Sin descripcion
2;914;76;Fragil
1;3178;90;Fragil
0;3215;15;Sin descripcion
0;628;66;Fragil
4;1826;65;Sin descripcion
2;2509;81;Sin descripcion
1;1756;14;Fragil
3;3381;51;Fragil
